"data","TCI","W"
2020-06-15,75.7147669179724,"W = 150"
2020-06-16,75.1089512665106,"W = 150"
2020-06-17,75.2409952511067,"W = 150"
2020-06-18,75.2343603940337,"W = 150"
2020-06-19,75.325948119226,"W = 150"
2020-06-22,75.2825993192343,"W = 150"
2020-06-23,75.0084000852308,"W = 150"
2020-06-24,75.0860788663002,"W = 150"
2020-06-25,74.7376637307947,"W = 150"
2020-06-26,74.7157198158563,"W = 150"
2020-06-29,74.4114100148087,"W = 150"
2020-06-30,74.5872755080638,"W = 150"
2020-07-01,74.8951698235358,"W = 150"
2020-07-02,74.8305486157207,"W = 150"
2020-07-03,74.7079842539114,"W = 150"
2020-07-06,74.500443592711,"W = 150"
2020-07-07,74.67087345133,"W = 150"
2020-07-08,74.8478110011603,"W = 150"
2020-07-09,74.4843970914346,"W = 150"
2020-07-10,74.5202881909922,"W = 150"
2020-07-13,74.6542593337037,"W = 150"
2020-07-14,74.9384213224366,"W = 150"
2020-07-15,74.7800762832731,"W = 150"
2020-07-16,75.2171719070788,"W = 150"
2020-07-17,75.1628438242757,"W = 150"
2020-07-20,75.1862142553546,"W = 150"
2020-07-21,75.1244851011328,"W = 150"
2020-07-22,74.9684299353354,"W = 150"
2020-07-23,74.7775609356451,"W = 150"
2020-07-24,74.579857988688,"W = 150"
2020-07-27,74.6920846141772,"W = 150"
2020-07-28,74.5515566190655,"W = 150"
2020-07-29,74.1203909860423,"W = 150"
2020-07-30,74.4332734440408,"W = 150"
2020-07-31,74.2494496958786,"W = 150"
2020-08-03,74.3193494336498,"W = 150"
2020-08-04,74.4870096031061,"W = 150"
2020-08-05,74.47108562052,"W = 150"
2020-08-06,74.3247668775733,"W = 150"
2020-08-07,77.6431253968388,"W = 150"
2020-08-10,77.6330480986858,"W = 150"
2020-08-11,77.9191198103455,"W = 150"
2020-08-12,77.621764025873,"W = 150"
2020-08-13,77.6224579930943,"W = 150"
2020-08-14,77.7446456029526,"W = 150"
2020-08-17,77.7026149229792,"W = 150"
2020-08-18,77.6274811424302,"W = 150"
2020-08-19,78.0812815770162,"W = 150"
2020-08-20,78.0185061152101,"W = 150"
2020-08-21,78.3264764024724,"W = 150"
2020-08-24,78.2533411244395,"W = 150"
2020-08-25,78.1977784494242,"W = 150"
2020-08-26,78.234250474065,"W = 150"
2020-08-27,78.1575087294226,"W = 150"
2020-08-28,78.5526212821159,"W = 150"
2020-08-31,75.4819778531562,"W = 150"
2020-09-01,75.4861230322533,"W = 150"
2020-09-02,75.7044271673641,"W = 150"
2020-09-03,75.6890894587533,"W = 150"
2020-09-04,75.9083067556587,"W = 150"
2020-09-08,76.3711542085762,"W = 150"
2020-09-09,76.5002881774726,"W = 150"
2020-09-10,76.4193244623441,"W = 150"
2020-09-11,76.5269528543219,"W = 150"
2020-09-14,76.4868362145595,"W = 150"
2020-09-15,76.7462145818015,"W = 150"
2020-09-16,76.2462166422937,"W = 150"
2020-09-17,75.5854244479901,"W = 150"
2020-09-18,76.0272339086169,"W = 150"
2020-09-21,76.028273987337,"W = 150"
2020-09-22,76.1251141270637,"W = 150"
2020-09-23,76.5355456036325,"W = 150"
2020-09-24,76.2114006841254,"W = 150"
2020-09-25,76.3407717664015,"W = 150"
2020-09-28,76.3511782058929,"W = 150"
2020-09-29,76.4750387195319,"W = 150"
2020-09-30,76.7138578056642,"W = 150"
2020-10-01,76.5492434125813,"W = 150"
2020-10-02,76.4614826597481,"W = 150"
2020-10-05,76.3310754748842,"W = 150"
2020-10-06,75.3109561915944,"W = 150"
2020-10-07,75.6002064733974,"W = 150"
2020-10-08,74.7951718164465,"W = 150"
2020-10-09,73.2343333162647,"W = 150"
2020-10-13,70.7888907131569,"W = 150"
2020-10-14,70.4610359140279,"W = 150"
2020-10-15,71.4699584664408,"W = 150"
2020-10-16,71.1192107642054,"W = 150"
2020-10-19,70.0477992835979,"W = 150"
2020-10-20,69.8362313104227,"W = 150"
2020-10-21,70.2760578304191,"W = 150"
2020-10-22,68.2067348513279,"W = 150"
2020-10-23,66.6672121333292,"W = 150"
2020-10-26,66.4535206015397,"W = 150"
2020-10-27,66.0396555968442,"W = 150"
2020-10-28,66.1017427564966,"W = 150"
2020-10-29,66.9256171830963,"W = 150"
2020-10-30,66.4093083196611,"W = 150"
2020-11-03,66.2176858472055,"W = 150"
2020-11-04,65.932146338052,"W = 150"
2020-11-05,63.6483977416483,"W = 150"
2020-11-06,62.5530417529531,"W = 150"
2020-11-09,63.4015852818149,"W = 150"
2020-11-10,63.4633727031517,"W = 150"
2020-11-11,63.4384329001967,"W = 150"
2020-11-12,63.4854578935125,"W = 150"
2020-11-13,63.2943540065023,"W = 150"
2020-11-16,63.280563478458,"W = 150"
2020-11-17,62.6216674776323,"W = 150"
2020-11-18,62.6815816595113,"W = 150"
2020-11-19,63.4119190787624,"W = 150"
2020-11-20,62.3642362842344,"W = 150"
2020-11-23,60.3230866366777,"W = 150"
2020-11-24,60.1903221314512,"W = 150"
2020-11-25,60.7862709417924,"W = 150"
2020-11-26,60.1418260499365,"W = 150"
2020-11-27,59.3354241927234,"W = 150"
2020-11-30,59.6533535135794,"W = 150"
2020-12-01,60.518938245191,"W = 150"
2020-12-02,60.6163728914444,"W = 150"
2020-12-03,59.930369793489,"W = 150"
2020-12-04,59.3670064106854,"W = 150"
2020-12-07,58.9282186501662,"W = 150"
2020-12-08,59.2063821284509,"W = 150"
2020-12-09,59.2228707074498,"W = 150"
2020-12-10,58.1252744841675,"W = 150"
2020-12-11,58.0405983497788,"W = 150"
2020-12-14,57.5228867477775,"W = 150"
2020-12-15,57.800188093241,"W = 150"
2020-12-16,57.8197657451305,"W = 150"
2020-12-17,58.8404178392759,"W = 150"
2020-12-18,58.0431192369953,"W = 150"
2020-12-21,57.4191458141711,"W = 150"
2020-12-22,57.1228773673759,"W = 150"
2020-12-23,57.6768116431742,"W = 150"
2020-12-28,57.6960356474147,"W = 150"
2020-12-29,58.2243452378222,"W = 150"
2020-12-30,58.1096378042443,"W = 150"
2021-01-04,58.418692563824,"W = 150"
2021-01-05,57.2066314114182,"W = 150"
2021-01-06,56.0602698739607,"W = 150"
2021-01-07,55.0951656774779,"W = 150"
2021-01-08,55.032997992839,"W = 150"
2021-01-11,54.150149532163,"W = 150"
2021-01-12,54.2836861629051,"W = 150"
2021-01-13,52.5585113391485,"W = 150"
2021-01-14,50.9217996208742,"W = 150"
2021-01-15,49.7425971072169,"W = 150"
2021-01-18,49.9989998776735,"W = 150"
2021-01-19,49.9967909356064,"W = 150"
2021-01-20,49.2556988761011,"W = 150"
2021-01-21,49.2161012187626,"W = 150"
2021-01-22,49.0675330355114,"W = 150"
2021-01-26,49.7125298453344,"W = 150"
2021-01-27,49.7021658126836,"W = 150"
2021-01-28,49.7982900025391,"W = 150"
2021-01-29,50.1863213855244,"W = 150"
2021-02-01,50.9197841201165,"W = 150"
2021-02-02,50.9973853568784,"W = 150"
2021-02-03,49.5661877498927,"W = 150"
2021-02-04,49.1162623852029,"W = 150"
2021-02-05,48.5861956842522,"W = 150"
2021-02-08,48.7282132029114,"W = 150"
2021-02-09,47.5626111907036,"W = 150"
2021-02-10,47.5801212566362,"W = 150"
2021-02-11,47.3406760471663,"W = 150"
2021-02-12,47.5831783671398,"W = 150"
2021-02-17,47.6551497589246,"W = 150"
2021-02-18,47.422251780396,"W = 150"
2021-02-19,47.5791186035976,"W = 150"
2021-02-22,48.7419172078134,"W = 150"
2021-02-23,49.1655454597527,"W = 150"
2021-02-24,48.9997324820481,"W = 150"
2021-02-25,49.3904060328049,"W = 150"
2021-02-26,50.5606780726694,"W = 150"
2021-03-01,50.711789829238,"W = 150"
2021-03-02,52.6193173380323,"W = 150"
2021-03-03,53.9799767354328,"W = 150"
2021-03-04,54.1069478948034,"W = 150"
2021-03-05,54.1750179804238,"W = 150"
2021-03-08,55.6469273134954,"W = 150"
2021-03-09,55.2767107377643,"W = 150"
2021-03-10,55.1989820552499,"W = 150"
2021-03-11,55.1707517146805,"W = 150"
2021-03-12,55.3637815348346,"W = 150"
2021-03-15,55.3518314345387,"W = 150"
2021-03-16,55.4129709550242,"W = 150"
2021-03-17,55.0534794567591,"W = 150"
2021-03-18,54.5960429034558,"W = 150"
2021-03-19,54.1537014849842,"W = 150"
2021-03-22,54.2521084343462,"W = 150"
2021-03-23,53.9673771344798,"W = 150"
2021-03-24,54.4018071875412,"W = 150"
2021-03-25,53.6502920003193,"W = 150"
2021-03-26,52.7921259303571,"W = 150"
2021-03-29,52.4705046727966,"W = 150"
2021-03-30,53.2557310107766,"W = 150"
2021-03-31,53.5861553072842,"W = 150"
2021-04-01,52.6839509068452,"W = 150"
2021-04-05,52.7278559567105,"W = 150"
2021-04-06,51.4660007781592,"W = 150"
2021-04-07,55.3392559666979,"W = 150"
2021-04-08,56.1918907652914,"W = 150"
2021-04-09,56.141145136692,"W = 150"
2021-04-12,56.1530331976331,"W = 150"
2021-04-13,56.0382281840809,"W = 150"
2021-04-14,55.4470073542977,"W = 150"
2021-04-15,55.4452886232171,"W = 150"
2021-04-16,54.7753263364201,"W = 150"
2021-04-19,54.4168287887684,"W = 150"
2021-04-20,54.7361590731839,"W = 150"
2021-04-22,54.8511801124012,"W = 150"
2021-04-23,55.1445960025913,"W = 150"
2021-04-26,54.9071471089641,"W = 150"
2021-04-27,54.8115941672023,"W = 150"
2021-04-28,54.4472344078763,"W = 150"
2021-04-29,54.5520248997951,"W = 150"
2021-04-30,54.2425998938624,"W = 150"
2021-05-03,54.2859284365122,"W = 150"
2021-05-04,54.0865154519073,"W = 150"
2021-05-05,52.8083644439449,"W = 150"
2021-05-06,52.2770919955185,"W = 150"
2021-05-07,52.485726430387,"W = 150"
2021-05-10,52.7841167112978,"W = 150"
2021-05-11,52.2243022673739,"W = 150"
2021-05-12,52.0941185843127,"W = 150"
2021-05-13,52.0996413709462,"W = 150"
2021-05-14,51.7637113285922,"W = 150"
2021-05-17,51.8799715490819,"W = 150"
2021-05-18,51.3373251489411,"W = 150"
2021-05-19,51.3764784759966,"W = 150"
2021-05-20,52.032895615216,"W = 150"
2021-05-21,53.0184775768255,"W = 150"
2021-05-24,51.7244077162912,"W = 150"
2021-05-25,51.9180167872253,"W = 150"
2021-05-26,51.7967297543619,"W = 150"
2021-05-27,52.4185991326449,"W = 150"
2021-05-28,52.7869797875551,"W = 150"
2021-05-31,52.9585199236063,"W = 150"
2021-06-01,52.6331702021418,"W = 150"
2021-06-02,52.6781528375022,"W = 150"
2021-06-04,52.6384169487437,"W = 150"
2021-06-07,50.3936275052761,"W = 150"
2021-06-08,50.8442145066365,"W = 150"
2021-06-09,50.6661379619513,"W = 150"
2021-06-10,50.9671878771125,"W = 150"
2021-06-11,50.7543876678953,"W = 150"
2021-06-14,51.4023518431643,"W = 150"
2021-06-15,48.9957274990912,"W = 150"
2021-06-16,48.9820962739041,"W = 150"
2021-06-17,49.7550503872572,"W = 150"
2021-06-18,49.9632979162331,"W = 150"
2021-06-21,49.9581410815316,"W = 150"
2021-06-22,49.8236592401092,"W = 150"
2021-06-23,50.1623282466337,"W = 150"
2021-06-24,50.3100089110181,"W = 150"
2021-06-25,50.265117382068,"W = 150"
2021-06-28,50.5839589520035,"W = 150"
2021-06-29,50.4391390353782,"W = 150"
2021-06-30,50.937503118047,"W = 150"
2021-07-01,50.6505094147952,"W = 150"
2021-07-02,50.5898749597179,"W = 150"
2021-07-05,51.8255837642703,"W = 150"
2021-07-06,52.0734342500074,"W = 150"
2021-07-07,50.4641075887535,"W = 150"
2021-07-08,50.8726180853051,"W = 150"
2021-07-12,51.7553127593319,"W = 150"
2021-07-13,51.80356923663,"W = 150"
2021-07-14,51.5787447282227,"W = 150"
2021-07-15,51.3644742507522,"W = 150"
2021-07-16,51.809546635183,"W = 150"
2021-07-19,51.9253193629057,"W = 150"
2021-07-20,52.0366578431565,"W = 150"
2021-07-21,52.2568767450548,"W = 150"
2021-07-22,52.9537696173432,"W = 150"
2021-07-23,52.3324462876309,"W = 150"
2021-07-26,52.3235482137573,"W = 150"
2021-07-27,52.2781017424297,"W = 150"
2021-07-28,50.7625339733574,"W = 150"
2021-07-29,50.2512228190753,"W = 150"
2021-07-30,50.5385823682,"W = 150"
2021-08-02,51.0706951912628,"W = 150"
2021-08-03,50.8870810384744,"W = 150"
2021-08-04,50.6290138962643,"W = 150"
2021-08-05,50.6482505429267,"W = 150"
2021-08-06,50.6590498636068,"W = 150"
2021-08-09,50.7498292698478,"W = 150"
2021-08-10,50.1368377392758,"W = 150"
2021-08-11,49.9460394274455,"W = 150"
2021-08-12,49.6665758324563,"W = 150"
2021-08-13,49.9196031982321,"W = 150"
2021-08-16,49.9479799664935,"W = 150"
2021-08-17,50.78094540964,"W = 150"
2021-08-18,50.9844799562635,"W = 150"
2021-08-19,50.6581512137712,"W = 150"
2021-08-20,50.527156614438,"W = 150"
2021-08-23,50.5747890447453,"W = 150"
2021-08-24,50.336599068258,"W = 150"
2021-08-25,50.4621255493501,"W = 150"
2021-08-26,48.9712182252285,"W = 150"
2021-08-27,49.0272611822174,"W = 150"
2021-08-30,49.8294911061078,"W = 150"
2021-08-31,48.8170183332989,"W = 150"
2021-09-01,48.6837300351429,"W = 150"
2021-09-02,48.4739497047806,"W = 150"
2021-09-03,49.1935136932727,"W = 150"
2021-09-06,49.3993788509206,"W = 150"
2021-09-08,50.6127700789235,"W = 150"
2021-09-09,50.3161717695531,"W = 150"
2021-09-10,50.1280005371792,"W = 150"
2021-09-13,50.3530103313677,"W = 150"
2021-09-14,50.7805110119318,"W = 150"
2021-09-15,50.0276631353314,"W = 150"
2021-09-16,50.1975163956679,"W = 150"
2021-09-17,50.6891614519334,"W = 150"
2021-09-20,51.0854821829749,"W = 150"
2021-09-21,47.5492168848633,"W = 150"
2021-09-22,47.5569461499998,"W = 150"
2021-09-23,47.783775856268,"W = 150"
2021-09-24,47.0799036747412,"W = 150"
2021-09-27,46.4740718059077,"W = 150"
2021-09-28,47.1713616664801,"W = 150"
2021-09-29,43.70048240207,"W = 150"
2021-09-30,41.3683569302844,"W = 150"
2021-10-01,40.4293856557662,"W = 150"
2021-10-04,40.8344401594604,"W = 150"
2021-10-05,38.0465623087412,"W = 150"
2021-10-06,38.7278152076654,"W = 150"
2021-10-07,37.916028413404,"W = 150"
2021-10-08,37.9824596883108,"W = 150"
2021-10-11,37.4074922774493,"W = 150"
2021-10-13,37.6776122531159,"W = 150"
2021-10-14,38.1852072332372,"W = 150"
2021-10-15,38.0930903105813,"W = 150"
2021-10-18,37.3737907337158,"W = 150"
2021-10-19,37.4682971943447,"W = 150"
2021-10-20,37.4643354907075,"W = 150"
2021-10-21,40.7837198472184,"W = 150"
2021-10-22,45.9108603578591,"W = 150"
2021-10-25,45.9565050386973,"W = 150"
2021-10-26,45.9438293707904,"W = 150"
2021-10-27,46.5101493279166,"W = 150"
2021-10-28,46.6107774315368,"W = 150"
2021-10-29,46.3653754497207,"W = 150"
2021-11-01,46.8978717063264,"W = 150"
2021-11-03,47.4423097773543,"W = 150"
2021-11-04,48.2962578452621,"W = 150"
2021-11-05,48.3636826307703,"W = 150"
2021-11-08,48.3462371349393,"W = 150"
2021-11-09,49.2300545373761,"W = 150"
2021-11-10,49.463391902187,"W = 150"
2021-11-11,49.775995553653,"W = 150"
2021-11-12,50.3527651108737,"W = 150"
2021-11-16,50.4424442108858,"W = 150"
2021-11-17,50.7825501836352,"W = 150"
2021-11-18,51.0993828811922,"W = 150"
2021-11-19,50.4191543483269,"W = 150"
2021-11-22,50.3061054870979,"W = 150"
2021-11-23,50.4925076355771,"W = 150"
2021-11-24,50.5171668466467,"W = 150"
2021-11-25,50.7876937875505,"W = 150"
2021-11-26,52.9308927556866,"W = 150"
2021-11-29,52.9796157986972,"W = 150"
2021-11-30,54.0152371084105,"W = 150"
2021-12-01,54.7519493816823,"W = 150"
2021-12-02,54.5705551177843,"W = 150"
2021-12-03,55.441042426457,"W = 150"
2021-12-06,55.768360955095,"W = 150"
2021-12-07,55.9636383095957,"W = 150"
2021-12-08,56.1104542235763,"W = 150"
2021-12-09,56.1955721960847,"W = 150"
2021-12-10,56.3389933982756,"W = 150"
2021-12-13,56.5799161574229,"W = 150"
2021-12-14,56.408767520999,"W = 150"
2021-12-15,56.6823467365705,"W = 150"
2021-12-16,56.8990237885847,"W = 150"
2021-12-17,56.9288299237984,"W = 150"
2021-12-20,58.8752736549338,"W = 150"
2021-12-21,58.5417510299327,"W = 150"
2021-12-22,58.2361853452533,"W = 150"
2021-12-23,57.9129175960874,"W = 150"
2021-12-27,57.9455958731857,"W = 150"
2021-12-28,57.689710638897,"W = 150"
2021-12-29,57.7732325111232,"W = 150"
2021-12-30,57.6463729613339,"W = 150"
2022-01-03,58.3714905136419,"W = 150"
2022-01-04,58.0656834244595,"W = 150"
2022-01-05,57.8020544418536,"W = 150"
2022-01-06,57.5234563927271,"W = 150"
2022-01-07,57.4023120027498,"W = 150"
2022-01-10,57.740990226674,"W = 150"
2022-01-11,58.2435147843795,"W = 150"
2022-01-12,57.9969156667825,"W = 150"
2022-01-13,57.5944262695102,"W = 150"
2022-01-14,57.5799535642596,"W = 150"
2022-01-17,57.5101832798653,"W = 150"
2022-01-18,57.2822678613106,"W = 150"
2022-01-19,57.2965811245217,"W = 150"
2022-01-20,56.9430285242979,"W = 150"
2022-01-21,56.8305854087009,"W = 150"
2022-01-24,56.902780599424,"W = 150"
2022-01-25,56.981385749903,"W = 150"
2022-01-26,56.9590775446129,"W = 150"
2022-01-27,56.9382898643218,"W = 150"
2022-01-28,56.9889279722115,"W = 150"
2022-01-31,56.6628307022287,"W = 150"
2022-02-01,57.0156839411173,"W = 150"
2022-02-02,56.585067332271,"W = 150"
2022-02-03,54.3254259008856,"W = 150"
2022-02-04,53.9720474529289,"W = 150"
2022-02-07,55.0337109967049,"W = 150"
2022-02-08,55.0574224924059,"W = 150"
2022-02-09,53.947328019169,"W = 150"
2022-02-10,54.199187596966,"W = 150"
2022-02-11,54.0867434995558,"W = 150"
2022-02-14,53.8046728020938,"W = 150"
2022-02-15,52.3380658088851,"W = 150"
2022-02-16,52.240516960111,"W = 150"
2022-02-17,52.5580330554683,"W = 150"
2022-02-18,52.171146945063,"W = 150"
2022-02-21,50.6417051346923,"W = 150"
2022-02-22,50.5234692660393,"W = 150"
2022-02-23,49.9922059173022,"W = 150"
2022-02-24,52.8697765902849,"W = 150"
2022-02-25,53.18546689075,"W = 150"
2022-03-02,52.75789292051,"W = 150"
2022-03-03,52.4170878547762,"W = 150"
2022-03-04,52.0806169691887,"W = 150"
2022-03-07,52.2247200309948,"W = 150"
2022-03-08,52.011677005864,"W = 150"
2022-03-09,51.9700500976943,"W = 150"
2022-03-10,51.8472854807293,"W = 150"
2022-03-11,51.8467208045808,"W = 150"
2022-03-14,52.3820295877743,"W = 150"
2022-03-15,52.1720917749917,"W = 150"
2022-03-16,52.0242988050531,"W = 150"
2022-03-17,51.9581621942352,"W = 150"
2022-03-18,51.9745907445696,"W = 150"
2022-03-21,51.8425587378335,"W = 150"
2022-03-22,52.1819105136827,"W = 150"
2022-03-23,52.5056004965554,"W = 150"
2022-03-24,52.5007759230274,"W = 150"
2022-03-25,51.9861367060002,"W = 150"
2022-03-28,52.6581101155135,"W = 150"
2022-03-29,52.4362833789142,"W = 150"
2022-03-30,52.6884650507606,"W = 150"
2022-03-31,52.571290210655,"W = 150"
2022-04-01,51.8317450786322,"W = 150"
2022-04-04,51.6865382156953,"W = 150"
2022-04-05,52.189539012948,"W = 150"
2022-04-06,52.0554509963283,"W = 150"
2022-04-07,51.8429794216158,"W = 150"
2022-04-08,52.070764285576,"W = 150"
2022-04-11,53.0009989401628,"W = 150"
2022-04-12,52.2082227620641,"W = 150"
2022-04-13,52.4375763649207,"W = 150"
2022-04-14,53.5178722115693,"W = 150"
2022-04-18,54.0343391721891,"W = 150"
2022-04-19,54.0191599080309,"W = 150"
2022-04-20,54.3337447267191,"W = 150"
2022-04-22,54.5229682989811,"W = 150"
2022-04-25,53.8697032998651,"W = 150"
2022-04-26,53.9644249269011,"W = 150"
2022-04-27,53.8688500291477,"W = 150"
2022-04-28,53.8267330091326,"W = 150"
2022-04-29,53.7149681075324,"W = 150"
2022-05-02,54.15981365292,"W = 150"
2022-05-03,54.0228433937267,"W = 150"
2022-05-04,53.6329687661924,"W = 150"
2022-05-05,53.2395827845631,"W = 150"
2022-05-06,53.2576617645006,"W = 150"
2022-05-09,53.6301081587393,"W = 150"
2022-05-10,53.8016271356068,"W = 150"
2022-05-11,53.437594998149,"W = 150"
2022-05-12,53.8692701619371,"W = 150"
2022-05-13,52.6841556468376,"W = 150"
2022-05-16,52.0486783822691,"W = 150"
2022-05-17,51.8779274725416,"W = 150"
2022-05-18,51.8222613924302,"W = 150"
2022-05-19,52.0167515039876,"W = 150"
2022-05-20,51.6755550046269,"W = 150"
2022-05-23,51.6329508990761,"W = 150"
2022-05-24,51.5700173119368,"W = 150"
2022-05-25,47.9380649951882,"W = 150"
2022-05-26,44.696444941505,"W = 150"
2022-05-27,46.201527075008,"W = 150"
2022-05-30,45.8671999488004,"W = 150"
2022-05-31,46.170208495701,"W = 150"
2022-06-01,44.5145624534137,"W = 150"
2022-06-02,44.6821683911918,"W = 150"
2022-06-03,45.2802761941546,"W = 150"
2022-06-06,44.2481359354053,"W = 150"
2022-06-07,45.8566113928052,"W = 150"
2022-06-08,45.2833625967412,"W = 150"
2022-06-09,45.1634141240155,"W = 150"
2022-06-10,45.1968512595622,"W = 150"
2022-06-13,44.0015262257814,"W = 150"
2022-06-14,44.3564383439388,"W = 150"
2022-06-15,44.7403880159092,"W = 150"
2022-06-17,44.6314333449118,"W = 150"
2022-06-20,44.2901681492451,"W = 150"
2022-06-21,44.264760495966,"W = 150"
2022-06-22,44.319266559453,"W = 150"
2022-06-23,44.1860014641932,"W = 150"
2022-06-24,43.8741904959849,"W = 150"
2022-06-27,44.0568283655835,"W = 150"
2022-06-28,43.8663044837971,"W = 150"
2022-06-29,41.9181153094426,"W = 150"
2022-06-30,42.0396351592055,"W = 150"
2022-07-01,41.5051533507565,"W = 150"
2022-07-04,42.0917317431309,"W = 150"
2022-07-05,41.7576064727072,"W = 150"
2022-07-06,40.3366068062382,"W = 150"
2022-07-07,39.8592535435018,"W = 150"
2022-07-08,39.6257145693886,"W = 150"
2022-07-11,39.7914727201213,"W = 150"
2022-07-12,39.9655760528963,"W = 150"
2022-07-13,39.8667805694705,"W = 150"
2022-07-14,39.1146559668086,"W = 150"
2022-07-15,38.5621241826471,"W = 150"
2022-07-18,38.1623092429497,"W = 150"
2022-07-19,37.8326347278193,"W = 150"
2022-07-20,38.1195565220547,"W = 150"
2022-07-21,37.7586054046067,"W = 150"
2022-07-22,37.8961457028179,"W = 150"
2022-07-25,38.5626635730306,"W = 150"
2022-07-26,37.1414813104915,"W = 150"
2022-07-27,37.645571558545,"W = 150"
2022-07-28,37.1184025153527,"W = 150"
2022-07-29,36.7300332654522,"W = 150"
2022-08-01,37.2628122070245,"W = 150"
2022-08-02,36.8658460146438,"W = 150"
2022-08-03,36.9379161814697,"W = 150"
2022-08-04,36.8674733055916,"W = 150"
2022-08-05,37.0906425649679,"W = 150"
2022-08-08,37.1129374103798,"W = 150"
2022-08-09,37.0319582259732,"W = 150"
2022-08-10,35.8024336790243,"W = 150"
2022-08-11,35.6270651498118,"W = 150"
2022-08-12,36.0649222852457,"W = 150"
2022-08-15,36.0301528374809,"W = 150"
2022-08-16,36.0208738271122,"W = 150"
2022-08-17,36.5729012309054,"W = 150"
2022-08-18,36.6926481031821,"W = 150"
2022-08-19,36.4645327071073,"W = 150"
2022-08-22,35.9664925658049,"W = 150"
2022-08-23,36.9319521187178,"W = 150"
2022-08-24,36.8531252201097,"W = 150"
2022-08-25,36.4762024669277,"W = 150"
2022-08-26,36.1199024935596,"W = 150"
2022-08-29,36.1399868818558,"W = 150"
2022-08-30,36.0844720226426,"W = 150"
2022-08-31,35.8082097304865,"W = 150"
2022-09-01,36.4737650691119,"W = 150"
2022-09-02,36.2794309965569,"W = 150"
2022-09-05,36.2787706719282,"W = 150"
2022-09-06,35.469054815047,"W = 150"
2022-09-08,35.7073710076563,"W = 150"
2022-09-09,34.9727226656879,"W = 150"
2022-09-12,35.2275720464204,"W = 150"
2022-09-13,35.0877457369564,"W = 150"
2022-09-14,35.5478240697705,"W = 150"
2022-09-15,35.9373428063479,"W = 150"
2022-09-16,35.8155127363109,"W = 150"
2022-09-19,35.8718045756133,"W = 150"
2022-09-20,36.1656837206789,"W = 150"
2022-09-21,36.3241664773994,"W = 150"
2022-09-22,36.9157833576507,"W = 150"
2022-09-23,36.7151391387497,"W = 150"
2022-09-26,32.4374808964923,"W = 150"
2022-09-27,33.1576780880759,"W = 150"
2022-09-28,32.8191328031143,"W = 150"
2022-09-29,33.0407311772105,"W = 150"
2022-09-30,32.4777638693892,"W = 150"
2022-10-03,33.568448829171,"W = 150"
2022-10-04,33.1648019026995,"W = 150"
2022-10-05,32.6960542905503,"W = 150"
2022-10-06,32.732130114059,"W = 150"
2022-10-07,32.5796979715848,"W = 150"
2022-10-10,31.5843735753245,"W = 150"
2022-10-11,31.3947725693362,"W = 150"
2022-10-13,32.1875200809474,"W = 150"
2022-10-14,32.3463477126832,"W = 150"
2022-10-17,32.765042184899,"W = 150"
2022-10-18,33.1646632454536,"W = 150"
2022-10-19,33.4278453897112,"W = 150"
2022-10-20,33.2307578881994,"W = 150"
2022-10-21,33.0107002954348,"W = 150"
2022-10-24,32.6641447864699,"W = 150"
2022-10-25,33.1016094425765,"W = 150"
2022-10-26,35.6512341966148,"W = 150"
2022-10-27,34.8901738254179,"W = 150"
2022-10-28,34.6482998372498,"W = 150"
2022-10-31,36.555432146876,"W = 150"
2022-11-01,37.0994958058321,"W = 150"
2022-11-03,38.9892435597303,"W = 150"
2022-11-04,39.1006588028191,"W = 150"
2022-11-07,39.1138934293247,"W = 150"
2022-11-08,38.3643305349845,"W = 150"
2022-11-09,39.1685863008405,"W = 150"
2022-11-10,40.371074745128,"W = 150"
2022-11-11,40.9393257520223,"W = 150"
2022-11-14,40.6658302090603,"W = 150"
2022-11-16,40.4730730996012,"W = 150"
2022-11-17,41.6922522854696,"W = 150"
2022-11-18,41.4661414044895,"W = 150"
2022-11-21,41.4965667887032,"W = 150"
2022-11-22,41.4690675886362,"W = 150"
2022-11-23,41.2160056306333,"W = 150"
2022-11-24,41.5845678629343,"W = 150"
2022-11-25,41.559991370017,"W = 150"
2022-11-28,41.482340348037,"W = 150"
2022-11-29,41.6606785708672,"W = 150"
2022-11-30,42.0206879297227,"W = 150"
2022-12-01,42.1898090349818,"W = 150"
2022-12-02,41.885653109225,"W = 150"
2022-12-05,42.0322289536133,"W = 150"
2022-12-06,41.4398792999981,"W = 150"
2022-12-07,41.2331072075214,"W = 150"
2022-12-08,41.1525452082921,"W = 150"
2022-12-09,41.9783063591163,"W = 150"
2022-12-12,43.3076144055803,"W = 150"
2022-12-13,43.7011214747608,"W = 150"
2022-12-14,43.9180201070271,"W = 150"
2022-12-15,44.7908334591538,"W = 150"
2022-12-16,44.7815272210907,"W = 150"
2022-12-19,45.5185168048552,"W = 150"
2022-12-20,47.325471229096,"W = 150"
2022-12-21,47.1192858373776,"W = 150"
2022-12-22,47.2066000428018,"W = 150"
2022-12-23,47.0629866872525,"W = 150"
2022-12-26,46.603537070947,"W = 150"
2022-12-27,46.7920282098762,"W = 150"
2022-12-28,46.3050721093014,"W = 150"
2022-12-29,45.5307262031792,"W = 150"
2023-01-02,45.5358268355392,"W = 150"
2023-01-03,45.2312850270411,"W = 150"
2023-01-04,45.2224881902964,"W = 150"
2023-01-05,44.2190664158151,"W = 150"
