"data","ITUB4","BBDC4","BBAS3","SANB11","BPAC11","BRSR6","ABCB4"
2022-10-26,7.38188208051555,16.4439500761615,-8.50205595191229,-0.64148974828818,5.73254370686351,-14.1937776910241,-6.22105247231606
2022-10-27,7.01701012596672,16.7536404501701,-8.40018555750665,-0.139225975123544,5.11473768716749,-14.0374227743508,-6.30855395632338
2022-10-28,8.58670337173717,17.4273628097776,-7.71003043849286,-3.38214017161454,5.61701177835257,-14.0993143622205,-6.43959298753944
2022-10-31,9.31829797702805,17.0350182077231,-8.25223355731881,-0.875870683276048,3.49501807127395,-13.5822974696368,-7.13793254579344
2022-11-01,9.68152726094485,18.1855942121258,-8.15161369915245,0.567331563264418,2.78711783692141,-14.6794576767469,-8.39049949735718
2022-11-03,10.9921410794487,20.043376813273,-9.7698471204875,0.381289135358195,2.28560128817072,-15.3205619794281,-8.611999216335
2022-11-04,10.5534753517326,20.8457108566478,-9.46403094992799,0.253471649360435,1.98768055533241,-15.2375379264758,-8.93876953666952
2022-11-07,10.8028342001777,21.064226012572,-9.13050980491391,0.199758896524735,1.8078048159116,-15.2838743739194,-9.46023974635279
2022-11-08,10.7984930357317,21.2087487904388,-9.02770313809354,-0.284773273321861,1.75904458787706,-14.9641822769491,-9.48962772568306
2022-11-09,12.672904024908,22.2307984371163,-9.28565176659905,0.671889597703917,-1.00775020529272,-15.1280255931238,-10.1541644947126
2022-11-10,13.392964666143,25.0828234556529,-10.7981236035847,2.3564928246314,-2.61526677495871,-16.0784195760324,-11.3404709918515
2022-11-11,13.3707073213779,25.6452511461467,-10.4192377707255,1.95737782531288,-2.74180790716524,-16.9176121152795,-10.8946784996673
2022-11-14,12.993662635191,25.2744791661438,-10.9887120154221,2.93557710731866,-2.55921087022833,-16.7639387917041,-10.891857231299
2022-11-16,12.9945837363585,25.8198580317212,-11.0276701101153,2.28797532320223,-2.59771273882333,-17.1769080114926,-10.3001262308507
2022-11-17,12.8467487499972,27.3746208611047,-10.7147069315125,1.49941852478691,-4.07264331010258,-16.115685140912,-10.8177527533617
2022-11-18,12.465696212109,27.4620281378552,-10.9504639597338,1.81366409680747,-3.35992568099372,-15.8215644243203,-11.6094343817238
2022-11-21,11.5973538533656,27.8880161859264,-12.4055470610881,1.28947801586014,-1.12046490259409,-15.3224250647797,-11.9264110266902
2022-11-22,11.5354272313058,27.6302113768173,-12.1536293242769,2.0368196659627,-2.01317499845434,-14.84487261375,-12.1907813376045
2022-11-23,10.7872900845549,26.020983077209,-12.0751041320641,4.79265995275281,-3.54533157597566,-13.3691022275606,-12.6113951789165
2022-11-24,10.8704877538199,24.4364145332154,-11.642983651816,4.63876693082874,-3.47516274012387,-12.590341642826,-12.2371811830981
2022-11-25,12.0049220569914,23.5051133079664,-11.9156360168756,4.52289148066593,-3.97022742616969,-12.2156565534388,-11.9314068491397
2022-11-28,12.2798797826335,24.4814452657771,-13.1653394443574,4.9542844858419,-4.46449620542246,-12.4328105031099,-11.6529633813628
2022-11-29,12.4009563139611,23.9187138314183,-10.9450785979356,4.74588014095183,-4.92516068434508,-13.4333152406093,-11.7619957634413
2022-11-30,13.3691291249902,23.7149792716976,-10.6321602644547,4.87530108391495,-4.61904960457371,-14.4895851090312,-12.2186145025432
2022-12-01,12.5611280199902,22.422685397175,-10.4663253615672,4.84028207702426,-3.16038655221419,-14.1244429339059,-12.0729406465023
2022-12-02,12.8358177386779,22.5444421394116,-10.8052074452761,4.49200685694147,-3.49522228079011,-13.3137582869394,-12.2580787220253
2022-12-05,13.5007482834103,21.8489048769809,-10.8518465235295,3.5024411532217,-3.69897769810262,-12.3990482439171,-11.9022218480637
2022-12-06,13.2325759035021,21.6147785861092,-10.6302828239671,3.76922187814598,-3.56123265627087,-12.79841348683,-11.6266474006893
2022-12-07,11.0641892911758,22.4491511380228,-9.47361365778819,4.41758392730306,-3.84647730861931,-12.997730248854,-11.6131031412402
2022-12-08,10.1062649407641,23.3044294730015,-7.62981585953921,2.83576543701379,-4.48298227560863,-13.43687113714,-10.6967905784915
